MemoryType;BlockSize;ElementType;BufferSize;LaunchNum;Timer;WriteTime(s);AverageWriteTime(s);WriteBandwidth(Mb/s);AbsError(write)(s);RelError(write)(%);ReadTime(s);AverageReadTime(s);ReadBandwidth(Mb/s);AbsError(read)(s);RelError(read)(%)
HDD;8388608;unsigned __int64;8;2;chrono::high_resolution_clock;0,0036622000000000;0,0037264750000000;2146,8009311749037806;0,0000041595557696;0,1116217274921399%;0,0073384000000000;0,0074076250000000;1079,9682759318943681;0,0000041591169423;0,0561464294195034%
HDD;8388608;unsigned __int64;8;3;chrono::high_resolution_clock;0,0034787000000000;0,0037264750000000;2146,8009311749037806;0,0000041595557696;0,1116217274921399%;0,0074547000000000;0,0074076250000000;1079,9682759318943681;0,0000041591169423;0,0561464294195034%
HDD;8388608;unsigned __int64;8;4;chrono::high_resolution_clock;0,0041085000000000;0,0037264750000000;2146,8009311749037806;0,0000041595557696;0,1116217274921399%;0,0073490000000000;0,0074076250000000;1079,9682759318943681;0,0000041591169423;0,0561464294195034%
HDD;12582912;unsigned short;2;1;chrono::high_resolution_clock;0,0055506000000000;0,0054534750000000;2200,4318347475691553;0,0000010395665967;0,0190624619485089%;0,0110785000000000;0,0119981750000000;1000,1521064661917535;0,0000010390464707;0,0086600376367369%
HDD;12582912;unsigned short;2;2;chrono::high_resolution_clock;0,0053348000000000;0,0054534750000000;2200,4318347475691553;0,0000010395665967;0,0190624619485089%;0,0122627000000000;0,0119981750000000;1000,1521064661917535;0,0000010390464707;0,0086600376367369%
HDD;12582912;unsigned short;2;3;chrono::high_resolution_clock;0,0053057000000000;0,0054534750000000;2200,4318347475691553;0,0000010395665967;0,0190624619485089%;0,0133731000000000;0,0119981750000000;1000,1521064661917535;0,0000010390464707;0,0086600376367369%
HDD;12582912;unsigned short;2;4;chrono::high_resolution_clock;0,0056228000000000;0,0054534750000000;2200,4318347475691553;0,0000010395665967;0,0190624619485089%;0,0112784000000000;0,0119981750000000;1000,1521064661917535;0,0000010390464707;0,0086600376367369%
HDD;12582912;unsigned int;4;1;chrono::high_resolution_clock;0,0054572000000000;0,0053469250000000;2244,2805911809123245;0,0000020795750646;0,0388929162944991%;0,0110635000000000;0,0115111500000000;1042,4675206213105412;0,0000020790851760;0,0180614897381327%
HDD;12582912;unsigned int;4;2;chrono::high_resolution_clock;0,0054309000000000;0,0053469250000000;2244,2805911809123245;0,0000020795750646;0,0388929162944991%;0,0111433000000000;0,0115111500000000;1042,4675206213105412;0,0000020790851760;0,0180614897381327%
HDD;12582912;unsigned int;4;3;chrono::high_resolution_clock;0,0052052000000000;0,0053469250000000;2244,2805911809123245;0,0000020795750646;0,0388929162944991%;0,0127594000000000;0,0115111500000000;1042,4675206213105412;0,0000020790851760;0,0180614897381327%
HDD;12582912;unsigned int;4;4;chrono::high_resolution_clock;0,0052944000000000;0,0053469250000000;2244,2805911809123245;0,0000020795750646;0,0388929162944991%;0,0110784000000000;0,0115111500000000;1042,4675206213105412;0,0000020790851760;0,0180614897381327%
HDD;12582912;unsigned __int64;8;1;chrono::high_resolution_clock;0,0052481000000000;0,0054893750000000;2186,0412159854263336;0,0000041595637437;0,0757748148681914%;0,0134601000000000;0,0121081250000000;991,0700459402261231;0,0000041590377327;0,0343491476399578%
HDD;12582912;unsigned __int64;8;2;chrono::high_resolution_clock;0,0053202000000000;0,0054893750000000;2186,0412159854263336;0,0000041595637437;0,0757748148681914%;0,0112642000000000;0,0121081250000000;991,0700459402261231;0,0000041590377327;0,0343491476399578%
HDD;12582912;unsigned __int64;8;3;chrono::high_resolution_clock;0,0055795000000000;0,0054893750000000;2186,0412159854263336;0,0000041595637437;0,0757748148681914%;0,0112883000000000;0,0121081250000000;991,0700459402261231;0,0000041590377327;0,0343491476399578%
HDD;12582912;unsigned __int64;8;4;chrono::high_resolution_clock;0,0058097000000000;0,0054893750000000;2186,0412159854263336;0,0000041595637437;0,0757748148681914%;0,0124199000000000;0,0121081250000000;991,0700459402261231;0,0000041590377327;0,0343491476399578%
HDD;16777216;unsigned short;2;1;chrono::high_resolution_clock;0,0070623000000000;0,0070569250000000;2267,2764695671271511;0,0000010395793745;0,0147313365877088%;0,0146219000000000;0,0157896250000000;1013,3236223152860020;0,0000010390588650;0,0065806430805718%
HDD;16777216;unsigned short;2;2;chrono::high_resolution_clock;0,0071267000000000;0,0070569250000000;2267,2764695671271511;0,0000010395793745;0,0147313365877088%;0,0162221000000000;0,0157896250000000;1013,3236223152860020;0,0000010390588650;0,0065806430805718%
