MemoryType;BlockSize;ElementType;BufferSize;LaunchNum;Timer;WriteTime(s);AverageWriteTime(s);WriteBandwidth(Mb/s);AbsError(write)(s);RelError(write)(%);ReadTime(s);AverageReadTime(s);ReadBandwidth(Mb/s);AbsError(read)(s);RelError(read)(%)
SSD;16777216;int;4;4;chrono::high_resolution_clock;0,170938;0,175895;11,643290;0,175835;99,965889%;0,067553;0,069943;29,281165;0,069883;99,914215%
SSD;16777216;int;4;5;chrono::high_resolution_clock;0,168013;0,175895;11,643290;0,175835;99,965889%;0,067552;0,069943;29,281165;0,069883;99,914215%
SSD;16777216;int;4;6;chrono::high_resolution_clock;0,172919;0,175895;11,643290;0,175835;99,965889%;0,071125;0,069943;29,281165;0,069883;99,914215%
SSD;16777216;int;4;7;chrono::high_resolution_clock;0,170563;0,175895;11,643290;0,175835;99,965889%;0,068037;0,069943;29,281165;0,069883;99,914215%
SSD;16777216;int;4;8;chrono::high_resolution_clock;0,175778;0,175895;11,643290;0,175835;99,965889%;0,071579;0,069943;29,281165;0,069883;99,914215%
SSD;16777216;int;4;9;chrono::high_resolution_clock;0,192797;0,175895;11,643290;0,175835;99,965889%;0,078214;0,069943;29,281165;0,069883;99,914215%
SSD;16777216;int;4;10;chrono::high_resolution_clock;0,190260;0,175895;11,643290;0,175835;99,965889%;0,073760;0,069943;29,281165;0,069883;99,914215%
SSD;20971520;int;4;1;chrono::high_resolution_clock;0,222596;0,220199;11,625874;0,220139;99,972752%;0,083336;0,087093;29,393959;0,087033;99,931108%
SSD;20971520;int;4;2;chrono::high_resolution_clock;0,212634;0,220199;11,625874;0,220139;99,972752%;0,091177;0,087093;29,393959;0,087033;99,931108%
SSD;20971520;int;4;3;chrono::high_resolution_clock;0,222670;0,220199;11,625874;0,220139;99,972752%;0,093442;0,087093;29,393959;0,087033;99,931108%
SSD;20971520;int;4;4;chrono::high_resolution_clock;0,209456;0,220199;11,625874;0,220139;99,972752%;0,085628;0,087093;29,393959;0,087033;99,931108%
SSD;20971520;int;4;5;chrono::high_resolution_clock;0,218052;0,220199;11,625874;0,220139;99,972752%;0,083580;0,087093;29,393959;0,087033;99,931108%
SSD;20971520;int;4;6;chrono::high_resolution_clock;0,230013;0,220199;11,625874;0,220139;99,972752%;0,086217;0,087093;29,393959;0,087033;99,931108%
SSD;20971520;int;4;7;chrono::high_resolution_clock;0,215724;0,220199;11,625874;0,220139;99,972752%;0,084165;0,087093;29,393959;0,087033;99,931108%
SSD;20971520;int;4;8;chrono::high_resolution_clock;0,214271;0,220199;11,625874;0,220139;99,972752%;0,082094;0,087093;29,393959;0,087033;99,931108%
SSD;20971520;int;4;9;chrono::high_resolution_clock;0,230882;0,220199;11,625874;0,220139;99,972752%;0,091866;0,087093;29,393959;0,087033;99,931108%
SSD;20971520;int;4;10;chrono::high_resolution_clock;0,225688;0,220199;11,625874;0,220139;99,972752%;0,089422;0,087093;29,393959;0,087033;99,931108%
SSD;25165824;int;4;1;chrono::high_resolution_clock;0,270110;0,261281;11,757445;0,261221;99,977036%;0,102284;0,103577;29,658985;0,103517;99,942072%
SSD;25165824;int;4;2;chrono::high_resolution_clock;0,261828;0,261281;11,757445;0,261221;99,977036%;0,099987;0,103577;29,658985;0,103517;99,942072%
SSD;25165824;int;4;3;chrono::high_resolution_clock;0,258813;0,261281;11,757445;0,261221;99,977036%;0,101652;0,103577;29,658985;0,103517;99,942072%
SSD;25165824;int;4;4;chrono::high_resolution_clock;0,263945;0,261281;11,757445;0,261221;99,977036%;0,102751;0,103577;29,658985;0,103517;99,942072%
SSD;25165824;int;4;5;chrono::high_resolution_clock;0,252818;0,261281;11,757445;0,261221;99,977036%;0,099981;0,103577;29,658985;0,103517;99,942072%
SSD;25165824;int;4;6;chrono::high_resolution_clock;0,251042;0,261281;11,757445;0,261221;99,977036%;0,100728;0,103577;29,658985;0,103517;99,942072%
SSD;25165824;int;4;7;chrono::high_resolution_clock;0,265701;0,261281;11,757445;0,261221;99,977036%;0,106680;0,103577;29,658985;0,103517;99,942072%
SSD;25165824;int;4;8;chrono::high_resolution_clock;0,252099;0,261281;11,757445;0,261221;99,977036%;0,100368;0,103577;29,658985;0,103517;99,942072%
SSD;25165824;int;4;9;chrono::high_resolution_clock;0,261354;0,261281;11,757445;0,261221;99,977036%;0,100825;0,103577;29,658985;0,103517;99,942072%
SSD;25165824;int;4;10;chrono::high_resolution_clock;0,275102;0,261281;11,757445;0,261221;99,977036%;0,120518;0,103577;29,658985;0,103517;99,942072%
SSD;29360128;int;4;1;chrono::high_resolution_clock;0,320496;0,299730;11,957427;0,299670;99,979982%;0,118689;0,116399;30,790762;0,116339;99,948453%
SSD;29360128;int;4;2;chrono::high_resolution_clock;0,294297;0,299730;11,957427;0,299670;99,979982%;0,114580;0,116399;30,790762;0,116339;99,948453%
SSD;29360128;int;4;3;chrono::high_resolution_clock;0,300252;0,299730;11,957427;0,299670;99,979982%;0,114276;0,116399;30,790762;0,116339;99,948453%
SSD;29360128;int;4;4;chrono::high_resolution_clock;0,296603;0,299730;11,957427;0,299670;99,979982%;0,117593;0,116399;30,790762;0,116339;99,948453%
SSD;29360128;int;4;5;chrono::high_resolution_clock;0,297180;0,299730;11,957427;0,299670;99,979982%;0,116014;0,116399;30,790762;0,116339;99,948453%
