MemoryType;BlockSize;ElementType;BufferSize;LaunchNum;Timer;WriteTime(s);AverageWriteTime(s);WriteBandwidth(Mb/s);AbsError(write)(s);RelError(write)(%);ReadTime(s);AverageReadTime(s);ReadBandwidth(Mb/s);AbsError(read)(s);RelError(read)(%)
FLASH;71303168;int;4;10;chrono::high_resolution_clock;35,409161;34,460193;0,252581;34,460157;99,999896%;0,305141;0,291737;29,835133;0,291701;99,987660%
FLASH;75497472;int;4;1;chrono::high_resolution_clock;37,959519;37,610199;0,245040;37,610163;99,999904%;0,319778;0,313753;29,373390;0,313717;99,988526%
FLASH;75497472;int;4;2;chrono::high_resolution_clock;38,106216;37,610199;0,245040;37,610163;99,999904%;0,329019;0,313753;29,373390;0,313717;99,988526%
FLASH;75497472;int;4;3;chrono::high_resolution_clock;36,775939;37,610199;0,245040;37,610163;99,999904%;0,340843;0,313753;29,373390;0,313717;99,988526%
FLASH;75497472;int;4;4;chrono::high_resolution_clock;38,581807;37,610199;0,245040;37,610163;99,999904%;0,297773;0,313753;29,373390;0,313717;99,988526%
FLASH;75497472;int;4;5;chrono::high_resolution_clock;39,061417;37,610199;0,245040;37,610163;99,999904%;0,311924;0,313753;29,373390;0,313717;99,988526%
FLASH;75497472;int;4;6;chrono::high_resolution_clock;37,441938;37,610199;0,245040;37,610163;99,999904%;0,304654;0,313753;29,373390;0,313717;99,988526%
FLASH;75497472;int;4;7;chrono::high_resolution_clock;37,776245;37,610199;0,245040;37,610163;99,999904%;0,299255;0,313753;29,373390;0,313717;99,988526%
FLASH;75497472;int;4;8;chrono::high_resolution_clock;36,755893;37,610199;0,245040;37,610163;99,999904%;0,330986;0,313753;29,373390;0,313717;99,988526%
FLASH;75497472;int;4;9;chrono::high_resolution_clock;36,007592;37,610199;0,245040;37,610163;99,999904%;0,302140;0,313753;29,373390;0,313717;99,988526%
FLASH;75497472;int;4;10;chrono::high_resolution_clock;37,635422;37,610199;0,245040;37,610163;99,999904%;0,301162;0,313753;29,373390;0,313717;99,988526%
FLASH;79691776;int;4;1;chrono::high_resolution_clock;39,676422;39,354963;0,247186;39,354927;99,999909%;0,315399;0,333989;29,126751;0,333953;99,989221%
FLASH;79691776;int;4;2;chrono::high_resolution_clock;38,815358;39,354963;0,247186;39,354927;99,999909%;0,319834;0,333989;29,126751;0,333953;99,989221%
FLASH;79691776;int;4;3;chrono::high_resolution_clock;39,993429;39,354963;0,247186;39,354927;99,999909%;0,412437;0,333989;29,126751;0,333953;99,989221%
FLASH;79691776;int;4;4;chrono::high_resolution_clock;37,994317;39,354963;0,247186;39,354927;99,999909%;0,318157;0,333989;29,126751;0,333953;99,989221%
FLASH;79691776;int;4;5;chrono::high_resolution_clock;40,342340;39,354963;0,247186;39,354927;99,999909%;0,316632;0,333989;29,126751;0,333953;99,989221%
FLASH;79691776;int;4;6;chrono::high_resolution_clock;39,298020;39,354963;0,247186;39,354927;99,999909%;0,319250;0,333989;29,126751;0,333953;99,989221%
FLASH;79691776;int;4;7;chrono::high_resolution_clock;39,467705;39,354963;0,247186;39,354927;99,999909%;0,314283;0,333989;29,126751;0,333953;99,989221%
FLASH;79691776;int;4;8;chrono::high_resolution_clock;39,430299;39,354963;0,247186;39,354927;99,999909%;0,378009;0,333989;29,126751;0,333953;99,989221%
FLASH;79691776;int;4;9;chrono::high_resolution_clock;39,426972;39,354963;0,247186;39,354927;99,999909%;0,316997;0,333989;29,126751;0,333953;99,989221%
FLASH;79691776;int;4;10;chrono::high_resolution_clock;39,104768;39,354963;0,247186;39,354927;99,999909%;0,328888;0,333989;29,126751;0,333953;99,989221%
FLASH;83886080;int;4;1;chrono::high_resolution_clock;43,362260;42,066551;0,243424;42,066515;99,999914%;0,331476;0,338335;30,265866;0,338299;99,989360%
FLASH;83886080;int;4;2;chrono::high_resolution_clock;40,337596;42,066551;0,243424;42,066515;99,999914%;0,337150;0,338335;30,265866;0,338299;99,989360%
FLASH;83886080;int;4;3;chrono::high_resolution_clock;42,023888;42,066551;0,243424;42,066515;99,999914%;0,344845;0,338335;30,265866;0,338299;99,989360%
FLASH;83886080;int;4;4;chrono::high_resolution_clock;43,250913;42,066551;0,243424;42,066515;99,999914%;0,338224;0,338335;30,265866;0,338299;99,989360%
FLASH;83886080;int;4;5;chrono::high_resolution_clock;41,542669;42,066551;0,243424;42,066515;99,999914%;0,347065;0,338335;30,265866;0,338299;99,989360%
FLASH;83886080;int;4;6;chrono::high_resolution_clock;42,583940;42,066551;0,243424;42,066515;99,999914%;0,344503;0,338335;30,265866;0,338299;99,989360%
FLASH;83886080;int;4;7;chrono::high_resolution_clock;42,040687;42,066551;0,243424;42,066515;99,999914%;0,335214;0,338335;30,265866;0,338299;99,989360%
FLASH;83886080;int;4;8;chrono::high_resolution_clock;41,432076;42,066551;0,243424;42,066515;99,999914%;0,342638;0,338335;30,265866;0,338299;99,989360%
FLASH;83886080;int;4;9;chrono::high_resolution_clock;41,659332;42,066551;0,243424;42,066515;99,999914%;0,330666;0,338335;30,265866;0,338299;99,989360%
FLASH;83886080;int;4;10;chrono::high_resolution_clock;42,432144;42,066551;0,243424;42,066515;99,999914%;0,331568;0,338335;30,265866;0,338299;99,989360%
