-1257817,200190
-25884396,234926
-8759962,818128
-21162306,204135
-21897480,259963
-12384965,163682
2737200,350143
-25629224,562415
-17393439,572919
2119449,829210
-12679249,305995
-9761980,787041
-7339081,661991
-1200669,102640
-11581456,515895
-4986753,452487
-27031317,287614
-22627552,803973
-27363175,220923
-6048090,713560
-9016298,691698
-9814836,396544
2836068,816400
-6797949,302397
-12592122,632521
-5301834,606050
-3662808,986895
-4611364,301180
-6852633,510590
-3599577,205688
-8707267,710455
-4575171,815486
-1086020,212683
-6024628,996265
-4621973,272404
-1344488,033221
-5355675,553400
-3965193,122526
-4777076,824958
23557,317595
-1966128,983632
-1567566,281672
-526644,987154
-1850618,947303
-1655138,340355
104009,719423
-440838,516802
-422993,264281
-371348,140155
14474,332326
-642901,710565
-788478,547017
-1641787,133657
-1501466,124231
-312505,425938
-480227,676033
2293265,745554
-544079,262238
2223195,125645
1517256,378999
2632,008499
683065,833896
5685176,886965
-2977116,935474
3102765,052617
371666,919557
-2063715,244109
-132438,389203
3560129,552070
827671,716855
-4163476,653957
3428509,531247
1703829,431410
2764950,529130
2941699,178651
280934,098184
2036894,878115
-3126775,397863
2632475,480593
3420056,171349
3739378,604459
1276713,349443
6318600,265066
-11838460,178783
429444,695505
-2660399,741484
11270132,257734
3665019,604354
2664134,490858
8774955,244746
-8277987,438163
-6784783,539579
-1353110,745787
6688744,270281
-5042185,556245
7348592,753048
8147351,005296
-7721752,255731
-10145266,834644
-2906013,296681
7653828,662687
-4814353,689367
644499,145894
446445,853788
3398605,682042
9911710,139461
-2011538,088896
3810148,086052
-8013188,970755
-1520661,319916
7950606,267559
-7459289,742509
-6297117,950698
-8525003,042382
674724,456293
-10218765,685627
-3764218,576125
-19670015,829302
-12135423,042787
-7073136,333041
-10249607,338941
-3799095,796894
-5258916,004117
-7800681,352967
-1328672,600324
873987,372659
-13147059,760179
-13308398,019175
-11259582,486572
-11648516,054357
-9337312,514685
-16511156,478824
-15278066,907830
-10066487,507108
-9857251,401007
-15673283,178377
-12412362,188368
-16762996,131758
-15564481,841006
-18600734,121089
-14449607,726450
-14077678,222639
-17984096,949659
-22012153,819804
-24293231,351889
-22104654,836671
-18934753,904969
-13533541,893854
-19001413,683977
-17455614,228348
-18728746,606015
-18400166,644244
-18704710,905939
-25863605,988412
-25542591,326161
-22453937,324945
-19832931,735611
-25657795,874121
-24434326,709793
-20277756,814387
-24034491,706566
-21296003,210945
-23471281,145082
-24595397,929305
-22906601,285376
-19608711,352590
-18333487,995707
-25982364,823231
-23369153,993573
-21552770,252933
-23023751,504726
-25948542,004097
-24251349,897729
-24135011,444351
-26758601,261448
-27188164,721420
-25481725,889009
-20083858,844531
-26779619,158570
-29985670,412822
-19538844,623359
-28112804,785411
-27774165,540573
-21815452,894302
-30998651,138934
-28421148,654048
-31372775,416899
-28839222,913192
-19767121,529694
-28914241,077422
-27625596,135223
-33432582,797472
-27238840,816761
-26351922,151221
-28587248,253368
-26273066,260099
-35598761,288855
-31579203,472040
-28738418,242273
-28464195,626209
-25080302,363265
-23416189,428330
-33284972,662921
-31306693,835134
-31438758,028795
-29499059,086278
-33262087,594588
-40485510,289511
-18387112,700882
-16312479,306274
-20004251,014804
-38804736,254762
-30717906,965764
-40849034,135181
-31245769,237059
-32050286,543637
-31014774,258264
-34130254,546379
-27631777,109044
-28937561,149648
-24264449,737051
-23195440,198273
-23817959,268334
-35466955,100846
-25852519,139402
-21431044,743122
-34661779,528603
-31093667,019543
-24560048,403092
-24071996,764371
-28333595,757601
-29606856,799782
-29255679,698324
-27541278,095624
-33433784,067432
-14588812,960774
-8065080,329700
-26159222,972186
-25158574,650398
-24795901,173888
-17098234,256457
-9043960,226628
-16477120,118948
-24613868,543737
-23538663,877345
-15281162,949456
-10863301,180493
-19749998,507542
-20136256,161502
-17967933,061871
-26078955,403566
-10680931,926640
-27639950,263413
-25527482,630101
-19791485,357819
-11167863,667758
-6140709,862055
-22532502,594802
-7699515,649909
-17289818,300674
-20224658,249931
-8697094,695775
-2661156,573127
-20227307,742609
-15996490,788493
-1860352,023397
-14019187,917627
-10959055,937921
-6571275,101587
-4221109,454962
-10332813,326143
-6174448,485990
-19391582,378211
-19069926,782671
-21319427,954908
-7410474,841850
-7514433,704024
-7944870,034860
714517,367615
-7147799,210277
-10401878,367476
-5858572,865591
-3101666,362412
-4842396,973083
-7714623,199230
-5043703,778454
-6972600,177098
-3939161,784479
-2033287,569405
-6151825,978402
-4468438,283465
-1754368,691313
-5260667,937109
-4386092,534112
-3026487,000165
-1635176,419819
-2083546,881542
-2224243,282062
-1583131,342669
-1723219,102743
-744531,143455
-2246840,485375
-897056,506048
-1329951,908085
-1211724,746556
-1701113,133385
-605188,500211
35132,691190
-1848896,626481
-1256793,847560
-2443565,087350
-4062,982572
301772,441571
-292344,402115
1409814,366608
-308285,832182
-1085250,508902
-728241,349054
4152416,058302
-4659402,205343
2493063,248311
1557704,803351
-3517578,342568
-1981008,099013
1724713,176416
-928385,752577
-3794111,335277
2319855,794989
1225484,999662
2002461,711250
147982,135323
-919041,207414
350940,439939
-2452117,025401
296362,744899
1173522,391828
193809,445409
-1047079,694268
4611795,755428
-12357333,817103
-3458074,613283
-4422846,173912
7021012,279773
2706841,450887
684292,974414
5352785,607864
-7418887,080558
-7749488,620974
-2891515,463355
5162277,810545
-5927837,116056
4947688,572088
4832211,847590
-6840914,966107
-10352160,654875
-5158534,619166
4088417,852904
-4941363,544464
-1010724,795563
-926565,365992
40881,579990
5747715,044733
-4388462,209838
794205,031225
-9343930,912850
-3677664,268140
3719429,004259
-7620207,982317
-6995090,686208
-9503023,504327
-1579191,214423
-9985936,102024
-5151617,133491
-18392968,096556
-11736209,590376
-9064760,152443
-9978752,912264
-5409872,294735
-6224271,989671
-8934486,714178
-4427919,344901
-1890278,540575
-13418175,001194
-13327785,414810
-11252047,858520
-12624823,165968
-11102673,822711
-17145451,891658
-15698547,611411
-11449209,070231
-10595160,707690
-15500201,871896
-13594687,196498
-17100830,028987
-15375261,774312
-19177674,372818
-15897035,229259
-15433122,486736
-17478356,492913
-21515543,134987
-22950805,499111
-21953212,505739
-20104022,302154
-15402425,321710
-19684522,024113
-18849563,701739
-18722998,831818
-19373311,436675
-18628661,124683
-25499979,956510
-25907264,526114
-22841973,656482
-20330998,237188
-25453105,413721
-24950984,186792
-21023615,360941
-23820148,314841
-21703762,484969
-23850921,862522
-24965692,769275
-23084014,631953
-19865896,036622
-18237611,294585
-25920432,408912
-23350647,898089
-21518038,147047
-23017595,306959
-25804045,778755
-23921218,346777
-23880802,361493
-26491399,772945
-26911014,448297
-25042665,423348
-20195412,666372
-26239354,856081
-29316501,476933
-19931146,681939
-26763531,236448
-27239842,558480
-21914637,673939
-29938583,070402
-27877462,588145
-30277843,141835
-27937988,961760
-19788828,533889
-28009989,164360
-27436834,384419
-32292868,254005
-25641473,495568
-26026983,295818
-28829240,797514
-26261953,989907
-34482664,916677
-30303939,943148
-27647925,415161
-26990631,296163
-25006366,977831
-23694866,900108
-30939624,592517
-30549276,652142
-28898702,653604
-27639600,459738
-30421064,139006
-37461617,008098
-18816135,115126
-17155440,477887
-21792863,498878
-36210988,659052
-29552181,887319
-37410271,772807
-29965121,789466
-30265732,730283
-30387540,439988
-32195654,098766
-25250197,790293
-26606224,479516
-22399502,572078
-20861584,356647
-22898175,055510
-31860825,779800
-24116620,489091
-21079219,763259
-31846596,462589
-27841767,975422
-22242763,074113
-23515151,262762
-26189933,177636
-26791158,836120
-26112462,681808
-26735445,738080
-28173184,525047
-14763906,610051
-10374797,652767
-23737913,653642
-23583257,365032
-23181421,215857
-16494304,267934
-9864984,285710
-13870587,189863
-21084392,870073
-22431195,894929
-15685938,076154
-10934694,240173
-17460552,831287
-17776162,282667
-16373110,301404
-22664857,949858
-10418664,413257
-24331454,389679
-21684135,181298
-18984483,197093
-12149834,476598
-8865069,303859
-21582451,319382
-8829958,584463
-14951065,878497
-19701695,522458
-9378837,814307
-5263579,645677
-17421307,209433
-15222036,511452
-4212954,974172
-12173058,677582
-10927344,474450
-8035572,401923
-6256540,805568
-9003213,706756
-7460914,275054
-15880439,876981
-18095418,393504
-18526384,897789
-9222507,328473
-7770246,685036
-8447451,439722
-1387710,730349
-7944253,918726
-10671261,572413
-4695426,627302
-3797915,645582
-4675448,750746
-6604009,281124
-4448228,753884
-7453814,290781
-3278379,829085
-3092983,773358
-4576207,086547
-3043695,001215
-1893258,733976
-5192293,762516
-5387993,687182
-4872040,204816
-3090600,537650
-3449502,125085
-1831371,912939
-1879394,496680
-3662676,590795
-2475411,857996
-1551519,401193
-3377145,708328
-482642,315480
-215354,638795
-3136,710422
-806977,904846
-1575458,571424
-2722737,757322
-1348866,918641
-1761404,474403
-556682,805742
626713,765994
-1353490,773232
-1572264,684899
555514,898236
-1016533,400974
-582249,823094
2215870,325457
-4252674,767931
2393072,452946
-51771,171916
-2945694,042929
-2596425,265126
406528,604842
-410151,468472
-3309553,509271
479895,072285
1171738,110957
1388650,061246
-1722600,416398
-3607000,722382
-164347,147114
-3696639,821407
-732068,311453
-127223,621450
-929735,759670
-2896591,836505
2385830,684279
-9858645,640167
-4754567,319066
-5099904,292804
5490947,601616
-549483,481835
-1637000,503212
4459765,306663
-8053998,063274
-7995508,385132
-3445574,183781
2894967,477627
-5523218,739604
4615922,383290
3423110,375003
-6693927,734399
-11211531,548963
-4585270,380792
2136007,390808
-8054968,005893
-2596098,280149
-4010261,361232
-2375516,023136
4367304,572145
-7060742,738316
-465146,827492
-10112060,728993
-4530033,338346
3169478,041288
-8988302,734338
-8676436,624315
-9395731,209066
-4082285,270785
-11181499,226320
-7591526,407357
-16484909,147836
-12652523,314919
-8751593,332267
-11799558,035061
-5471535,524931
-7172657,491831
-10736614,433600
-6711261,663950
-4474922,386365
-12888847,412599
-12892978,255347
-11854869,623163
-14123330,917826
-11864162,091369
-16900293,498586
-16832491,227584
-10826910,669123
-10729979,197192
-15422135,065339
-14491686,827898
-16222826,802553
-16414443,562653
-20051638,605967
-17087986,295292
-16175988,728103
-17663332,997485
-21815275,702945
-23221572,517578
-22408604,558732
-19972783,992116
-16830843,441667
-19234605,313702
-20331023,193498
-18958615,862644
-19097118,105635
-18949824,591676
-25258594,141044
-25987889,510214
-22924112,421172
-20864517,207218
-26014092,515094
-24873144,654350
-21425526,797477
-23638444,249892
-21913258,315317
-24347696,157913
-25125109,125746
-23320136,178057
-20006186,568293
-18221292,411468
-25780477,056671
-23390000,048751
-21465601,683777
-22867638,859273
-25835630,738082
-23723580,185346
-23713416,597905
-26255864,907359
-26700446,845636
-24769587,852822
-20219422,020566
-25966275,117202
-28760129,433803
-20232036,728877
-25883973,883133
-26953710,651661
-21970330,878236
-28907722,717805
-27465223,649591
-29894285,913647
-27574495,727276
-19521894,960970
-27157228,426328
-27109824,714684
-31989055,325535
-25104239,952739
-25722746,279079
-29296674,989098
-25984219,398228
-33510482,781962
-29277547,922894
-27196880,813886
-26177989,679039
-24448236,266839
-23282161,939785
-29198894,037203
-29869446,623493
-27584051,197262
-27076498,136226
-29135907,572344
-35603521,457259
-19343433,391894
-17419621,575718
-22285195,177635
-34119117,935886
-27217928,045632
-36822522,937971
-28826238,197615
-28210401,608331
-28194616,655591
-31632570,331697
-23663072,481629
-24927097,111367
-22217293,399517
-20645713,275869
-22021381,469492
-31013111,316779
-21914819,857248
-19277875,485002
-30738662,010830
-27828388,252428
-21290938,990534
-21827508,504947
-23893920,522433
-24572687,012782
-25376272,125119
-25627922,275519
-26496728,245164
-16005856,701257
-11467765,823270
-22209083,457950
-23909159,188696
-20481004,044676
-15786723,447223
-9894704,413985
-13709840,076231
-21624935,089577
-21350089,420884
-15865884,406710
-9593598,748891
-15472305,172181
-16943964,644195
-16775100,978421
-21457830,902081
-12306392,643254
-22593469,636730
-19971489,901091
-18406292,347684
-12474221,833641
-7906604,600011
-20818019,316030
-7298464,015520
-15302816,469237
-17515353,438159
-10131084,343733
-7066788,231725
-16009053,534311
-14009019,394997
-5762716,357820
-13079345,654813
-10368444,679861
-7259241,256319
-7618518,465399
-9222723,830097
-6473349,572858
-16526549,843580
-17079707,824206
-17434068,639800
-7803801,096728
-7206499,061446
-5582303,014269
-2008124,130553
-8928077,793833
-9138009,486795
-5300493,332733
-4903787,000922
-4794419,675608
-8582441,178733
-4270584,546253
-6763275,202954
-6007783,371325
-2385512,593498
-4910734,962218
-3941067,020041
-2536787,409490
-5678323,933283
-2825391,364896
-3084418,576192
-1083874,373942
-1762612,945087
-2396777,154849
-2147589,865465
-1917893,715299
-3827175,913506
-3394426,485451
-3514764,315546
-985610,015099
-2791847,176816
-902994,215615
-743578,165180
-589981,844047
-3257243,906224
-2712354,300826
-2384482,383598
-3591639,758051
-1554849,225859
-1664833,172592
-2620503,882004
-2269366,871126
-1466050,373752
-2231259,627070
517001,086168
-4738035,214411
290526,634500
607026,250908
-5040075,349010
-1938983,483981
823368,618178
-823724,300843
-4744601,331475
-64262,403753
-782967,532827
-446121,442124
-1483203,799971
-2487182,087795
-817004,887981
-4564365,322918
-1999130,495297
-219137,842082
-637910,955719
-4840464,278120
-43666,390962
-9594885,555460
-4962408,132452
-5076430,489197
1633291,605205
-1350912,051519
-510996,762995
2607857,228290
-9026966,856692
-8081652,034787
-5187322,950865
2070618,173401
-4921662,901647
663894,036025
1734552,390529
-8028023,015070
-9355909,366601
-6739458,379292
-480390,477663
-7774747,336727
-3751962,415681
-4632059,417762
-3280213,882207
574682,754727
-7318086,097767
-3051077,962669
-9675562,433334
-4749677,801426
273125,514305
-9789585,604466
-8345427,796041
-10347476,698595
-6816279,493243
-12290979,694043
-6723680,428547
-15971473,276315
-12111002,390781
-10375725,599367
-13094884,521481
-8035163,269092
-7684087,065337
-10249447,244754
-6434261,412425
-5750959,139339
-14019325,235292
-15281524,057075
-13833192,352147
-13416388,073706
-12748495,901238
-16069311,286644
-16454189,845753
-12569830,962519
-10056065,883369
-16722017,382445
-16066872,802563
-17093310,607929
-16874095,040876
-20166915,683355
-17616643,925751
-16680730,022575
-18113410,297763
-20877664,570798
-23093346,450942
-22369570,540400
-19690929,052026
-17284517,390681
-19446992,651040
-21156820,931817
-19088888,750026
-20381861,807996
-19923624,114229
-25100818,245175
-25667837,154258
-23011749,520125
-20724402,887058
-25452663,205772
-24761813,951538
-22116903,165092
-23772596,480565
-22037664,326062
-24416860,391813
-25286976,566719
-23134519,416974
-20108848,474301
-18187431,734421
-25875390,663284
-23412702,348014
-21627175,169849
-22855398,703671
-25768213,155021
-23614590,260297
-23492675,330079
-25993027,053324
-26499846,914823
-24566956,689440
-20302056,971781
-25695553,815682
-28394917,671496
-20384278,069610
-25398345,705986
-26664399,057419
-22160305,901568
-28619452,967733
-26910715,869204
-29016740,610145
-27359451,675734
-19761051,445585
-26464960,215061
-26603653,520265
-31015441,367179
-24650523,662411
-25840975,907264
-28875515,002693
-25633352,046270
-32823482,386125
-28858462,475971
-27072303,779250
-26186879,245596
-23617510,666329
-22621757,608017
-28875947,778937
-29877275,473559
-26518938,218299
-27397385,546694
-27437199,889359
-34891210,488113
-18362763,031432
-17459763,781258
-22542200,777394
-32188659,724456
-26886970,814825
-35922770,137218
-28172930,136277
-27211334,266154
-28420690,507360
-31175595,815040
-22763153,394796
-24654900,150813
-20969014,134978
-20919256,316328
-20845879,812896
-28723263,043606
-21256764,305194
-20632698,996066
-28513524,271713
-25594543,197150
-21227239,134078
-21320663,951187
-24897826,219194
-25302989,018759
-24452848,265546
-24493611,503139
-25154782,111570
-15510938,376243
-12496335,805784
-20056080,326905
-23396383,163084
-20941473,293732
-14375476,807431
-10730482,120834
-13392417,683400
-19269323,044275
-20771271,462514
-17441432,652641
-9222231,362930
-14235970,071629
-15809672,052169
-15421249,521148
-21353808,335439
-13567787,566967
-19551283,148070
-17175058,438025
-17876900,321198
-12577835,152798
-10593799,864401
-19087249,960970
-9910077,027676
-12764650,685884
-17898058,878100
-8760190,300253
-6818246,843902
-16910393,807068
-14014929,399461
-6837196,183442
-11198457,256077
-9468776,429078
-7220769,302634
-8203742,056524
-11443940,802837
-5613767,776530
-13230312,255252
-14449009,291624
-15999155,461520
-8234175,068740
-6486310,093844
-8647778,747688
-2532657,315717
-5878440,630991
-9812435,386869
-6590218,260475
-4704564,307062
-6250899,322527
-7066110,920992
-6235715,200390
-5476789,372989
-7046273,834983
-5294680,075275
-5772329,270484
-3816652,674503
-4564490,262736
-5109151,059481
-6341435,108052
-4442874,808238
-1851459,100666
-5351336,634745
-1777165,229785
-1229442,827767
-4669141,233815
-2644705,623378
-394508,565857
-2365018,424697
-4654149,704098
-4650669,544152
-2022553,199429
-3357996,228332
-1052043,244054
-1661038,032725
-2026361,566156
-3672066,092384
-1459856,172933
-1109125,693219
-1231889,448970
-3355802,109223
-2106299,735007
-965068,156008
-2453808,298492
986898,446099
-7089656,154655
1468042,025114
-266575,179005
-4684383,569499
-4237322,744649
660229,224981
-3258579,137165
-6939830,022007
376076,308148
-3492528,057932
-4310591,070932
-1218167,795066
-5154653,418893
-317188,046512
-5328875,025167
-2205247,223793
638259,771036
-1177244,615318
-3726721,994713
-1419035,656630
-12130481,849602
-6358949,396705
-4945966,155188
11137,888293
216949,627268
-4712016,093498
-1119919,578087
-8935191,762175
-8670345,320746
-7142771,708813
2162349,460898
-6304562,702982
2103827,625644
-2087859,993705
-8016285,528005
-9921690,602592
-9002408,285180
-2618783,476284
-7619820,323990
-6441020,914577
-3440799,445024
-4697490,432477
-69468,762330
-9738107,592395
-4571439,741767
-12459352,630716
-7555036,338665
-1127673,852942
-10335938,274987
-7950530,164623
-10054946,363103
-8867326,927797
-13418309,687097
-9420829,643826
-16999952,663570
-12091522,515175
-11722988,649957
-13229757,841396
-8319534,715456
-9114210,028920
-12308498,720101
-9625940,747028
-8408066,246088
-13894181,611515
-14204765,694410
-13850279,630532
-15013884,306998
-12965406,205967
-16774145,629527
-16285151,493747
-11279403,784577
-11530001,448392
-16033648,377417
-15880411,288262
-17596649,912332
-16565701,750825
-19903999,141558
-17189533,135932
-17267485,446183
-19400380,795490
-21808445,563403
-22290432,520617
-22073995,823145
-21171545,238320
-18375849,588347
-19797504,503174
-20828888,716362
-19832734,619210
-20759576,674551
-19086253,261879
-24276920,924347
-25634571,284039
-23851966,123933
-21417706,089885
-25849168,811725
-25157497,321284
-21820541,742417
-23907120,447473
-21701633,728454
-24616122,195925
-25936740,628099
-23400998,519735
-20275224,635818
-18436448,865015
-25862224,525487
-23646315,597795
-21687569,918698
-22634182,240198
-25662268,491737
-23627547,964433
-23492911,801107
-25850652,616435
-26353254,922264
-24385067,088205
-20329001,253157
-25559061,230177
-28097482,457371
-20473925,551906
-25018070,400629
-26503454,489247
-22052776,653927
-28351830,624889
-26863648,254343
-28580219,194545
-27096935,055826
-20135948,832122
-26579068,441653
-26763026,084081
-30416767,721624
-24143520,390057
-25471063,934842
-28467110,289387
-25716072,306387
-32047174,284866
-27955929,805687
-25968379,635589
-25587885,980660
-24402202,522141
-22549681,422195
-28523452,568732
-29101911,718151
-26819845,563861
-25889191,916904
-27780188,894135
-33353929,153880
-17874668,093804
-18142336,302869
-22342032,043261
-30463893,308918
-25205763,317480
-34892903,103310
-27096937,256206
-26355781,513815
-28161312,135837
-29469489,048969
-21469438,972589
-24204374,162349
-21556728,191045
-20788786,592941
-21560604,011988
-29099240,475500
-19452477,329287
-19228653,169287
-28468052,790064
-23769967,631647
-20881730,355413
-21333559,356626
-23905123,547483
-24077992,858918
-23184219,186969
-23615726,518468
-24222292,537964
-14785078,946311
-12258200,638840
-21090091,342104
-22214240,074997
-20876356,131892
-14154892,306257
-9721148,460223
-13955290,200221
-17480658,438485
-19797552,823890
-18083284,988685
-9937754,565036
-15283619,691275
-15778963,282987
-14610427,128144
-20175967,024783
-12497526,981992
-20972778,700072
-16732762,810911
-15425472,627580
-13634217,910088
-10988611,067702
-21002766,242299
-10198979,882731
-13764831,283960
-17272536,721156
-8210695,044168
-6099875,721087
-17216388,972141
-14712384,686991
-7733750,574540
-11194033,673495
-9015546,835965
-7615906,436853
-8154029,548027
-9423398,361708
-6461887,402828
-14041248,682707
-14620991,624744
-16717395,144434
-8968406,479023
-9372223,298483
-9047268,800849
-1020452,453332
-6468772,826686
-7894584,689810
-3914882,330298
-5215970,878197
-5304860,726157
-6951274,615364
-7638121,403954
-6776054,820687
-4912191,553552
-2628378,673454
-7693082,818239
-4794664,437146
-4417741,860186
-6056099,239247
-6455002,594452
-4551863,199832
-3679145,151466
-5902407,200058
-4451372,668740
-1482032,547388
-3451042,396889
-719785,905674
-2315334,301879
-3546862,232260
